13820;259;78;250;13;3;42;2
13821;85;83;340;13;3;44;3
13822;68;76;326;36;2;34;1
13823;260;41;155;19;1;12;1
13824;183;27;77;11;1;47;1
13825;235;16;157;26;2;40;3
13826;229;59;213;36;2;23;1
13827;203;56;37;38;3;19;2
13828;278;41;343;12;1;9;2
13829;6;37;17;22;2;50;3
13830;241;98;61;15;1;8;2
13831;19;34;214;19;3;45;2
13832;77;40;208;22;2;28;3
13833;234;56;105;33;1;47;1
13834;247;44;346;45;3;6;2
13835;267;96;12;5;2;14;1
13836;283;74;310;35;3;16;3
13837;220;34;144;12;3;20;2
13838;233;47;163;6;3;8;2
13839;188;22;110;26;2;21;2
13840;199;27;1;12;3;34;3
13841;172;3;353;25;1;38;2
13842;135;81;231;27;2;36;3
13843;178;68;3;36;2;6;3
13844;238;32;278;43;2;18;3
13845;238;19;160;22;3;24;3
13846;23;7;228;28;3;6;3
13847;160;76;365;21;2;20;3
13848;135;10;105;15;3;46;2
13849;245;82;112;17;3;41;1
13850;185;17;314;1;1;28;3
13851;92;89;31;41;1;6;3
13852;54;2;255;19;1;48;3
13853;99;55;14;18;1;46;1
13854;66;16;342;10;2;28;2
13855;229;48;112;17;3;20;3
13856;155;44;349;23;2;7;2
13857;29;51;23;35;1;32;2
13858;243;30;250;44;3;46;3
13859;32;33;27;21;2;34;1
13860;276;99;111;47;1;31;3
13861;163;92;112;14;1;30;1
13862;268;46;37;24;2;20;3
13863;73;60;326;28;3;5;2
13864;247;66;206;38;2;35;1
13865;275;36;50;36;3;11;2
13866;263;34;79;11;1;17;1
13867;297;66;208;3;3;46;2
13868;225;13;330;32;2;11;3
13869;251;31;264;46;3;46;2
13870;186;85;27;43;1;29;2
13871;35;26;44;45;3;32;3
13872;230;4;363;3;3;14;3
13873;142;57;43;47;3;6;1
13874;292;92;131;15;1;31;1
13875;169;2;270;39;1;21;1
13876;219;24;206;10;1;40;1
13877;227;54;226;34;3;19;3
13878;143;29;121;30;3;48;1
13879;104;3;198;25;1;21;1
13880;26;30;302;4;3;17;3
13881;80;34;62;21;2;10;2
13882;170;34;55;16;1;30;1
13883;4;3;360;27;3;35;1
13884;55;58;99;17;1;24;3
13885;229;50;341;24;3;36;2
13886;260;78;266;41;3;38;2
13887;177;74;60;43;1;8;3
13888;106;84;286;15;2;21;2
13889;151;65;71;5;3;37;1
13890;145;85;239;22;2;7;2
13891;129;94;132;20;3;26;2
13892;66;13;48;31;1;49;1
13893;234;14;111;33;1;41;3
13894;107;39;336;32;1;38;3
13895;126;63;206;30;2;40;3
13896;4;43;78;13;1;37;3
13897;99;99;117;27;1;27;3
13898;14;89;144;15;3;45;2
13899;122;27;310;31;2;15;3
13900;242;32;242;37;1;30;1
13901;174;26;172;36;3;5;1
13902;177;35;125;15;1;34;3
13903;252;85;291;45;2;11;1
13904;297;54;243;12;2;33;2
13905;257;80;263;9;2;36;2
13906;74;55;143;16;3;35;2
13907;292;60;148;42;2;14;1
13908;120;37;46;17;2;15;1
13909;298;16;353;30;1;39;2
13910;78;20;280;18;2;43;1
13911;38;15;40;41;2;28;1
13912;260;14;183;41;1;10;1
13913;9;79;258;10;3;12;3
13914;1;92;262;18;1;24;1
13915;253;80;318;27;2;25;1
13916;49;18;345;22;2;50;1
13917;268;11;55;2;1;25;3
13918;35;3;143;3;3;14;3
13919;291;4;182;29;3;23;2
13920;181;19;216;45;3;37;1
13921;80;97;64;34;1;42;2
13922;140;67;237;7;3;49;2
13923;286;51;231;36;2;41;3
13924;216;78;52;29;1;10;3
13925;8;54;200;25;3;5;3
13926;25;74;192;27;2;36;1
13927;277;13;14;13;1;31;2
13928;252;58;17;8;3;35;3
13929;286;65;124;18;2;33;2
13930;118;55;133;42;1;10;3
13931;100;92;56;13;2;7;3
13932;142;32;335;20;2;37;3
13933;190;20;174;17;2;46;2
13934;118;36;298;21;3;36;1
13935;61;89;22;43;3;40;3
13936;228;67;19;2;1;30;2
13937;213;10;286;42;1;17;3
13938;176;3;75;6;3;42;3
13939;89;92;103;5;3;15;1
13940;153;71;66;26;2;32;1
13941;273;93;11;9;3;45;3
13942;245;51;11;3;1;16;2
13943;222;63;42;38;3;39;1
13944;150;43;264;32;1;6;1
13945;155;12;301;19;2;19;2
13946;113;99;184;13;1;45;2
13947;272;49;138;7;1;33;3
13948;14;66;95;31;1;39;2
13949;73;46;121;28;3;5;1
13950;281;82;162;8;3;8;3
13951;178;84;281;5;2;19;1
13952;38;9;14;2;1;6;2
13953;181;36;70;30;3;47;1
13954;64;49;355;28;3;37;1
13955;241;46;96;12;1;21;3
13956;131;49;214;20;3;32;3
13957;88;85;44;18;3;34;3
13958;145;47;266;24;2;18;1
13959;198;88;71;42;1;24;3
13960;63;35;312;30;1;14;3
13961;53;53;8;43;2;11;1
13962;76;53;237;45;2;40;3
13963;90;59;357;30;1;28;3
13964;224;31;173;28;1;8;1
13965;259;83;241;34;2;30;2
13966;226;81;166;19;3;11;2
13967;208;87;217;14;2;16;1
13968;267;23;348;46;3;36;1
13969;293;32;59;42;1;40;2
13970;22;96;155;40;3;43;3
13971;246;86;124;22;2;39;1
13972;273;88;358;8;2;37;3
13973;183;92;342;3;3;48;2
13974;21;95;45;23;2;24;3
13975;189;1;151;11;1;31;1
13976;175;38;59;18;1;12;3
13977;180;23;281;10;3;43;1
13978;121;41;38;16;3;12;2
13979;193;22;125;45;1;38;3
13980;122;1;290;24;3;10;1
13981;159;39;63;45;1;46;2
13982;91;57;289;26;2;36;1
13983;73;16;140;8;1;44;3
13984;57;2;203;28;3;20;2
13985;203;14;94;39;3;25;2
13986;281;28;21;7;3;20;1
13987;281;58;119;28;3;35;3
13988;162;48;77;36;1;45;2
13989;86;100;251;25;3;18;3
13990;143;60;79;15;1;22;3
13991;34;72;135;19;2;38;1
13992;273;40;253;37;3;29;2
13993;255;74;194;16;2;27;2
13994;66;81;149;35;1;5;3
13995;46;4;366;38;1;49;3
13996;81;58;57;46;2;29;3
13997;104;58;5;46;2;27;3
13998;123;13;225;16;2;36;3
13999;262;84;13;29;1;22;2
14000;174;91;336;2;2;42;2
14001;165;75;194;44;2;31;3
14002;168;20;295;26;1;27;1
14003;201;58;95;38;1;48;1
14004;174;18;104;34;1;10;3
14005;273;40;139;31;2;22;1
14006;133;29;342;1;1;15;1
14007;245;95;117;29;3;47;2
14008;182;58;277;34;1;18;1
14009;178;96;41;14;3;45;2
14010;16;78;276;11;3;49;2
14011;245;95;295;46;1;28;2
14012;134;35;45;13;1;44;2
14013;204;39;170;6;1;14;1
14014;65;23;268;29;1;30;1
14015;233;60;259;26;1;6;2
14016;132;36;123;3;2;37;2
14017;185;7;78;13;1;16;3
14018;187;29;180;44;1;42;1
14019;44;94;221;13;1;5;2
14020;103;60;109;22;3;14;3
14021;127;10;179;46;2;36;2
14022;150;12;210;14;2;26;3
14023;103;59;129;16;3;29;2
14024;190;78;322;24;2;25;2
14025;80;35;126;13;2;6;1
14026;45;15;164;34;3;29;2
14027;23;90;45;8;1;10;3
14028;97;59;296;41;2;15;1
14029;105;55;225;24;1;46;2
14030;34;27;14;18;1;14;2
14031;118;44;358;22;2;47;2
14032;129;27;103;28;2;44;2
14033;83;14;145;31;1;26;2
14034;199;88;93;45;2;25;3
14035;239;60;155;38;3;39;3
14036;196;52;139;39;1;18;2
14037;95;86;238;2;3;38;3
14038;266;29;88;21;1;19;2
14039;272;17;219;1;3;18;1
14040;285;2;262;16;3;39;3
14041;83;11;277;37;1;29;3
14042;174;49;120;38;2;22;3
14043;157;46;6;24;2;6;2
14044;6;96;309;38;1;6;2
14045;246;69;25;14;2;38;3
14046;205;26;349;34;3;23;1
14047;36;34;21;8;2;48;3
14048;275;39;123;9;1;18;1
14049;147;38;267;41;3;29;2
14050;6;2;365;41;3;8;1
14051;12;99;212;28;2;25;1
14052;86;33;231;22;2;36;2
14053;245;49;127;20;1;36;2
14054;152;7;101;15;3;41;1
14055;298;51;142;37;2;17;1
14056;285;90;3;32;2;20;3
14057;54;39;103;39;1;6;1
14058;53;5;78;33;2;23;1
14059;174;60;161;20;1;44;2
14060;247;93;105;9;2;34;3
14061;109;56;224;40;1;35;2
14062;190;72;315;33;1;42;2
14063;291;91;352;24;3;38;2
14064;126;78;48;19;1;39;3
14065;288;70;34;34;2;30;3
14066;228;39;297;28;1;22;3
14067;293;76;334;42;2;41;2
14068;119;46;22;13;2;26;3
14069;16;97;220;2;2;36;2
14070;256;74;259;8;1;5;1
14071;22;46;171;4;1;37;3
14072;266;6;186;36;1;25;1
14073;262;45;340;8;2;36;3
14074;146;69;123;10;3;5;2
14075;56;34;154;8;1;31;2
14076;186;23;210;29;3;8;3
14077;84;21;338;43;1;45;3
14078;220;64;196;15;3;14;3
14079;86;13;258;46;1;34;3
14080;15;26;103;10;1;22;3
14081;98;75;110;21;2;44;3
14082;191;25;158;27;3;5;1
14083;20;46;160;33;3;39;1
14084;289;82;190;42;2;16;2
14085;85;70;240;12;2;19;2
14086;289;49;250;33;1;17;3
14087;83;56;62;19;2;5;1
14088;97;60;340;1;2;10;3
14089;236;85;176;23;2;32;1
14090;207;80;288;33;1;15;3
14091;150;43;91;29;3;23;2
14092;100;32;167;25;1;33;2
14093;18;14;87;37;1;16;3
14094;227;44;221;22;1;39;3
14095;122;2;177;24;1;33;1
14096;279;81;120;27;2;29;1
14097;105;8;286;33;3;24;3
14098;300;39;241;35;2;47;3
14099;246;21;190;20;2;30;2
14100;66;21;234;1;2;40;1
14101;12;62;245;6;3;7;2
14102;99;43;330;47;1;20;1
14103;24;71;221;47;1;36;2
14104;171;49;319;21;3;45;1
14105;20;67;67;24;3;15;1
14106;165;29;343;42;2;47;1
14107;168;4;244;43;3;39;3
14108;112;74;343;39;2;36;1
14109;178;56;18;27;1;37;2
14110;124;87;348;39;1;9;2
14111;111;31;318;2;3;14;1
14112;198;3;243;34;2;18;1
14113;32;32;94;40;1;17;1
14114;227;3;293;22;1;26;1
14115;148;43;25;27;1;29;3
14116;30;82;285;46;3;35;3
14117;104;47;145;27;3;38;1
14118;257;44;20;17;1;29;2
14119;298;90;310;22;2;16;2
14120;35;8;280;7;3;21;1
14121;226;66;152;13;2;41;1
14122;104;44;328;47;2;50;3
14123;300;47;19;6;2;12;2
14124;18;63;75;5;1;19;1
14125;99;52;292;13;1;40;3
14126;86;95;67;41;2;30;2
14127;175;16;364;14;2;24;3
14128;218;59;180;32;1;18;1
14129;48;40;165;6;1;5;1
14130;88;80;43;22;3;34;2
14131;228;47;267;24;2;15;3
14132;201;61;347;4;1;8;2
14133;269;91;320;25;1;43;2
14134;240;18;97;17;2;6;3
14135;77;87;47;27;3;16;2
14136;18;45;295;33;1;10;2
14137;295;44;147;12;3;43;2
14138;243;95;339;24;1;31;3
14139;217;82;224;1;3;20;3
14140;18;15;212;12;3;48;3
14141;149;9;200;3;3;46;1
14142;233;94;20;33;3;23;3
14143;159;80;267;21;3;39;2
14144;288;64;270;32;2;22;1
14145;230;68;274;38;1;11;1
14146;127;65;90;35;2;15;3
14147;125;32;23;1;1;10;1
14148;171;77;274;5;3;27;1
14149;71;74;43;9;2;13;1
14150;207;99;194;32;2;47;3
14151;155;80;8;37;1;8;2
14152;171;94;328;28;1;12;1
14153;54;70;323;29;2;28;1
14154;21;79;331;9;2;13;1
14155;174;66;204;31;2;47;3
14156;251;88;161;36;2;12;3
14157;78;61;248;21;3;5;1
14158;10;25;331;5;3;46;2
14159;135;27;327;37;1;6;2
14160;289;27;4;29;3;16;2
14161;15;21;336;22;1;33;1
14162;95;81;239;27;3;5;2
14163;18;33;270;6;1;40;1
14164;132;14;118;33;3;13;3
14165;286;11;294;6;2;11;1
14166;83;84;53;6;3;29;3
14167;156;98;228;7;1;49;1
14168;89;50;211;33;3;41;2
14169;65;36;294;15;2;11;3
14170;173;14;271;47;2;47;3
14171;23;77;113;5;1;27;1
14172;26;31;60;14;2;17;3
14173;280;81;214;20;2;42;3
14174;269;38;36;19;1;35;2
14175;6;8;152;20;3;24;1
14176;165;92;192;22;3;13;1
14177;58;86;278;3;2;15;3
14178;134;69;20;18;2;6;1
14179;231;86;263;31;1;33;3
14180;114;70;102;39;1;11;3
14181;262;66;350;28;2;12;1
14182;141;24;55;26;3;26;1
14183;240;56;274;37;3;5;1
14184;247;18;356;35;1;14;2
14185;190;81;3;18;3;30;2
14186;16;40;301;4;2;37;2
14187;16;76;245;10;3;32;3
14188;47;22;27;1;3;5;3
14189;43;5;126;34;3;21;3
14190;249;87;170;20;3;37;3
14191;14;90;198;46;3;19;1
14192;57;86;15;33;2;35;1
14193;189;53;303;10;2;50;3
14194;154;87;318;32;1;31;3
14195;243;97;162;3;3;49;1
14196;108;93;231;10;1;33;3
14197;71;73;232;26;3;14;3
14198;84;23;281;34;2;49;2
14199;108;15;43;32;2;47;2
14200;33;57;264;28;1;12;2
14201;241;2;338;3;2;34;2
14202;126;6;166;28;3;21;3
14203;110;81;8;6;1;31;3
14204;152;18;133;3;1;20;3
14205;12;46;154;42;2;23;3
14206;260;23;266;20;1;36;1
14207;47;23;3;11;3;19;3
14208;128;60;297;39;3;14;3
14209;68;35;36;13;3;36;2
14210;121;99;237;3;2;31;3
14211;91;11;11;45;2;46;2
14212;205;32;269;37;2;45;3
14213;268;56;226;47;2;14;2
14214;221;28;307;18;3;47;2
14215;111;59;197;20;1;11;2
14216;272;19;335;42;3;39;1
14217;40;79;91;45;1;35;1
14218;224;64;107;37;3;48;3
14219;173;33;184;7;3;27;3
14220;41;94;15;47;2;50;3
14221;141;17;124;30;3;44;2
14222;159;87;347;2;3;8;1
14223;145;14;89;42;2;12;1
14224;103;30;184;31;1;46;3
14225;141;83;241;33;1;15;1
14226;29;72;188;4;1;37;1
14227;279;85;163;45;1;18;3
14228;121;74;88;5;2;42;2
14229;144;46;40;4;1;24;3
14230;255;23;95;4;3;13;2
14231;254;57;35;34;1;35;1
14232;67;99;13;16;3;5;2
14233;71;92;232;14;3;39;2
14234;53;67;288;37;2;40;3
14235;195;68;77;15;3;13;1
14236;6;88;318;11;1;15;2
14237;50;48;141;41;2;17;1
14238;237;5;354;12;3;21;2
14239;104;90;198;10;1;33;2
14240;292;28;55;43;3;10;3
14241;197;10;148;3;3;10;1
14242;190;66;217;12;1;29;2
14243;181;47;257;10;1;33;3
14244;232;95;1;37;3;39;1
14245;188;100;145;15;1;6;3
14246;159;24;153;7;3;37;1
14247;102;37;127;12;3;8;2
14248;222;73;330;10;2;34;1
14249;43;39;140;5;3;22;3
14250;262;60;222;31;2;38;1
14251;187;80;136;7;1;10;2
14252;163;47;107;23;3;30;2
14253;283;2;103;46;2;14;3
14254;297;81;306;11;3;18;1
14255;285;69;96;34;2;27;1
14256;226;39;29;26;1;20;1
14257;26;4;260;15;3;43;2
14258;10;32;171;44;3;41;1
14259;51;77;16;11;2;5;1
14260;204;98;17;47;2;50;2
14261;37;20;205;36;2;21;3
14262;162;72;231;31;2;39;1
14263;189;51;182;15;3;20;1
14264;76;47;215;38;2;38;2
14265;138;55;47;15;2;38;1
14266;286;73;35;13;1;23;1
14267;96;96;199;14;3;17;3
14268;286;66;142;8;1;19;1
14269;259;100;324;46;2;37;2
14270;236;90;91;18;3;46;1
14271;20;30;3;39;3;27;3
14272;288;48;315;13;2;34;3
14273;70;51;51;47;2;24;3
14274;74;5;218;12;3;28;3
14275;24;66;50;24;2;12;2
14276;24;58;175;38;3;34;3
14277;35;72;56;9;1;27;1
14278;125;26;215;14;3;50;3
14279;119;46;217;22;2;46;3
14280;38;98;139;39;3;19;2
14281;176;30;191;4;1;14;1
14282;126;16;254;15;3;20;3
14283;1;41;291;11;3;15;3
14284;235;38;290;42;2;26;1
14285;137;33;319;35;3;38;3
14286;28;75;363;12;1;45;3
14287;216;80;298;31;2;15;2
14288;43;84;82;42;2;29;1
14289;286;52;42;17;3;37;2
14290;21;94;278;5;3;13;3
14291;30;88;91;9;1;13;1
14292;133;68;165;31;1;15;3
14293;90;6;326;14;2;34;3
14294;127;58;287;18;3;45;1
14295;279;32;261;9;1;29;3
14296;212;14;257;38;3;16;2
14297;263;31;341;40;1;41;3
14298;35;73;140;5;3;8;3
14299;29;6;326;46;2;49;3
14300;87;92;235;41;3;17;3
14301;265;87;151;4;3;32;2
14302;299;37;139;18;2;34;3
14303;263;25;126;27;3;9;1
14304;167;60;9;39;3;30;2
14305;197;43;221;29;1;49;2
14306;34;81;184;2;2;7;3
14307;292;72;163;38;2;37;2
14308;53;82;28;42;3;19;1
14309;29;70;123;42;2;32;2
14310;142;48;349;36;3;33;3
14311;241;49;53;34;3;16;1
14312;232;48;22;30;1;39;1
14313;252;18;40;28;2;29;1
14314;192;96;44;31;2;28;2
14315;254;22;179;34;2;46;2
14316;270;39;190;15;3;46;3
14317;37;55;324;4;2;23;3
14318;219;31;248;17;2;30;3
14319;41;33;25;1;1;18;3
14320;185;22;56;25;1;5;3
14321;150;12;302;4;2;11;2
14322;213;10;204;12;1;12;3
14323;39;64;282;44;2;33;1
14324;25;55;139;1;2;22;2
14325;256;34;214;5;1;10;2
14326;25;74;188;35;3;29;3
14327;168;41;214;28;1;22;3
14328;292;50;358;45;2;11;1
14329;100;61;329;3;2;49;2
14330;90;96;104;25;3;48;2
14331;9;21;119;28;1;37;3
14332;193;18;136;45;3;12;3
14333;53;63;195;8;3;26;3
14334;171;57;207;35;2;11;2
14335;124;12;165;2;1;34;1
14336;95;90;180;42;1;37;3
14337;173;17;336;18;3;25;1
14338;263;84;110;20;2;35;1
14339;106;3;160;42;3;12;1
14340;234;92;83;14;1;18;3
14341;5;8;353;23;1;26;1
14342;88;8;366;3;3;11;1
14343;121;19;117;17;3;18;1
14344;80;18;339;26;1;29;1
14345;220;63;332;38;1;31;3
14346;13;40;36;40;2;24;2
14347;186;13;141;14;1;24;1
14348;175;36;172;19;3;16;3
14349;72;82;64;19;2;42;1
14350;244;58;199;43;1;15;1
14351;188;69;53;8;3;35;3
14352;204;2;309;35;2;27;3
14353;31;10;232;32;3;40;1
14354;68;57;62;36;1;48;1
14355;146;84;6;19;3;43;3
14356;42;90;98;5;2;13;1
14357;100;56;259;15;3;39;1
14358;186;11;185;36;3;22;1
14359;268;31;151;16;1;29;2
14360;103;42;100;40;3;28;1
14361;41;76;76;27;1;15;1
14362;121;44;29;6;3;38;3
14363;148;47;43;36;2;14;1
14364;80;13;121;32;1;21;2
14365;271;52;324;24;2;28;2
14366;203;11;146;3;1;12;2
14367;116;87;63;43;3;21;2
14368;56;58;321;10;2;8;1
14369;180;48;11;36;3;5;3
14370;280;29;42;43;1;43;2
14371;33;29;228;15;1;17;3
14372;222;79;320;19;1;49;3
14373;7;22;236;32;1;22;3
14374;296;24;41;9;2;42;2
14375;185;33;327;11;1;34;1
14376;26;43;80;14;3;42;2
14377;164;21;5;16;3;29;2
14378;127;65;174;14;2;38;2
14379;32;86;222;44;3;23;1
14380;47;27;241;26;3;20;3
14381;98;99;248;13;1;15;2
14382;80;19;229;9;2;5;2
14383;207;89;43;27;1;19;2
14384;67;62;19;10;1;35;3
14385;28;20;55;15;1;35;2
14386;196;40;14;39;3;39;2
14387;69;59;38;16;3;15;1
14388;86;70;26;6;1;13;1
14389;295;43;328;35;2;32;2
14390;197;63;122;42;3;40;1
14391;268;57;346;40;2;12;3
14392;298;20;263;42;1;7;2
14393;14;6;136;24;2;24;1
14394;179;97;254;31;1;28;1
14395;58;72;276;18;1;24;2
14396;18;57;105;47;2;28;1
14397;129;52;72;25;1;30;2
14398;149;11;318;43;1;37;3
14399;178;6;113;42;2;26;1
14400;151;70;207;40;3;36;1
14401;87;58;264;5;2;12;1
14402;139;61;80;39;3;49;2
14403;292;55;82;27;3;27;1
14404;17;96;175;33;1;30;2
14405;288;69;202;42;1;40;3
14406;53;15;203;30;2;31;2
14407;134;79;33;38;3;28;3
14408;183;94;163;24;1;21;2
14409;4;44;311;10;1;25;1
14410;246;65;273;34;3;29;2
14411;130;96;177;46;1;35;2
14412;176;27;40;33;1;15;2
14413;27;62;148;24;2;28;2
14414;10;29;131;25;1;16;3
14415;274;49;6;36;1;14;3
14416;158;28;105;44;1;22;3
14417;228;62;301;6;3;19;1
14418;239;91;278;19;2;37;3
14419;76;34;313;17;2;44;3
14420;101;56;93;19;2;39;1
14421;226;85;135;44;3;47;3
14422;95;27;169;10;2;39;3
14423;30;88;141;7;2;48;1
14424;296;50;258;20;1;7;2
14425;82;73;82;18;3;18;3
14426;93;14;251;10;3;44;2
14427;49;68;334;31;2;30;2
14428;169;47;9;21;1;34;3
14429;95;25;97;42;3;6;1
14430;69;24;128;41;3;48;2
14431;271;78;227;40;2;14;3
14432;298;22;256;16;1;33;1
14433;45;13;218;37;3;41;2
14434;117;49;7;12;3;25;2
14435;147;15;59;41;2;6;2
14436;258;61;7;40;1;8;1
14437;116;26;163;13;2;13;2
14438;2;4;179;22;2;11;1
14439;140;53;218;4;3;29;1
14440;29;84;141;34;2;24;3
14441;97;77;62;46;2;14;3
14442;166;9;14;2;3;21;2
14443;13;83;201;3;1;20;2
14444;146;62;317;24;3;21;3
14445;135;96;161;4;3;15;2
14446;21;52;205;13;2;26;2
14447;286;66;300;17;3;22;2
14448;79;15;303;19;2;28;2
14449;102;98;336;7;1;29;2
14450;66;68;21;9;3;47;3
14451;81;87;289;40;3;32;1
14452;74;74;294;19;1;8;1
14453;92;97;337;5;1;10;1
14454;77;100;91;11;3;10;2
14455;189;95;144;35;3;8;2
14456;86;40;326;32;2;20;2
14457;145;99;342;9;2;25;1
14458;71;26;93;7;3;42;2
14459;228;90;175;9;3;11;1
14460;286;92;126;9;2;11;1
14461;100;10;355;19;3;7;3
14462;28;65;222;25;1;15;2
14463;80;74;295;31;2;44;1
14464;232;98;69;24;2;8;2
14465;196;25;34;3;3;13;2
14466;128;89;24;2;1;30;2
14467;13;79;20;14;2;46;3
14468;130;56;360;29;2;22;3
14469;167;90;241;30;3;18;1
14470;38;13;356;10;2;42;2
14471;251;56;197;34;2;49;1
14472;210;63;29;16;3;48;3
14473;34;63;17;28;1;36;1
14474;60;45;47;23;2;14;1
14475;213;65;199;7;3;41;3
14476;31;75;361;10;3;28;2
14477;157;98;350;10;3;29;1
14478;104;7;163;37;1;22;1
14479;165;13;169;2;1;43;2
14480;149;27;264;19;3;5;2
14481;8;40;196;19;2;30;1
14482;78;55;295;30;1;25;1
14483;247;27;48;5;1;8;1
14484;34;11;80;34;2;14;3
14485;297;9;340;10;1;35;3
14486;191;79;345;47;3;18;2
14487;53;62;27;39;2;16;2
14488;221;35;73;37;2;21;1
14489;237;96;363;18;3;25;2
14490;104;45;91;2;2;43;3
14491;203;75;198;40;1;46;2
14492;14;15;24;5;3;33;3
14493;135;11;97;7;1;21;1
14494;95;3;293;25;3;11;2
14495;211;21;195;15;2;35;2
14496;107;73;262;32;1;19;1
14497;64;50;173;10;3;6;1
14498;9;4;18;36;1;34;2
14499;253;48;85;37;1;45;2
14500;55;27;141;46;1;13;3
14501;129;79;39;25;2;50;2
14502;215;67;344;44;3;37;2
14503;86;99;185;40;1;28;3
14504;139;22;304;32;1;21;3
14505;146;39;328;23;3;31;2
14506;182;96;157;27;1;30;1
14507;161;48;148;28;1;35;3
14508;97;22;200;35;2;39;3
14509;190;33;72;14;2;15;3
14510;257;61;224;22;3;47;1
14511;154;22;304;27;2;33;1
14512;205;58;283;9;2;50;3
14513;289;40;222;42;1;6;1
14514;6;64;4;1;2;17;2
14515;85;99;296;8;3;37;1
14516;52;21;189;8;1;50;2
14517;262;74;126;41;2;16;2
14518;42;67;248;5;3;27;1
14519;4;77;364;6;2;38;3
14520;23;18;300;33;3;9;2
14521;230;74;81;40;1;36;2
14522;258;56;54;36;2;45;3
14523;279;42;143;40;1;46;1
14524;93;55;6;31;3;10;2
14525;253;4;69;17;1;20;1
14526;43;57;173;24;2;27;1
14527;98;3;151;41;2;48;1
14528;192;9;265;24;3;36;3
14529;61;92;302;19;3;23;3
14530;131;44;292;39;1;44;1
14531;278;57;265;2;3;26;2
14532;203;84;271;46;2;5;1
14533;201;29;102;10;1;14;2
14534;138;92;84;10;3;31;1
14535;38;1;197;13;3;22;3
14536;97;89;79;45;1;39;2
14537;294;38;165;26;3;27;1
14538;265;61;362;1;1;17;1
14539;287;17;100;46;2;45;1
14540;204;71;232;29;2;28;2
14541;92;38;178;43;3;41;1
14542;180;35;21;32;1;15;2
14543;223;80;281;39;1;40;1
14544;200;91;207;17;1;28;3
14545;74;1;322;24;2;48;1
14546;107;32;303;16;1;22;1
14547;257;78;166;44;1;33;2
14548;242;21;82;27;1;10;2
14549;215;65;256;21;2;36;1
14550;286;64;177;29;3;30;3
14551;297;38;61;44;1;15;2
14552;283;14;76;18;1;12;1
14553;131;40;282;45;1;25;3
14554;83;22;28;22;2;18;2
14555;258;96;191;36;1;22;3
14556;251;64;17;45;2;49;2
14557;266;38;311;24;2;5;1
14558;251;97;207;5;2;16;3
14559;94;65;4;21;1;5;3
14560;273;59;153;2;2;32;1
14561;285;97;27;39;2;40;1
14562;194;85;105;17;2;26;2
14563;46;73;96;32;2;50;2
14564;183;1;35;40;2;14;1
14565;192;100;91;28;1;8;1
14566;167;15;206;7;1;46;2
14567;76;87;47;16;1;20;1
14568;31;32;25;11;1;36;1
14569;180;86;282;3;3;48;1
14570;123;17;186;40;2;39;1
14571;218;42;182;14;2;31;2
14572;103;8;129;2;1;28;3
14573;82;19;83;42;2;18;2
14574;178;1;60;41;3;33;3
14575;63;36;24;33;2;20;2
14576;203;97;160;42;1;43;3
14577;278;65;345;7;1;38;2
14578;272;23;201;16;2;34;2
14579;170;73;147;8;3;40;1
14580;158;93;144;47;2;8;3
14581;296;75;37;45;1;44;2
14582;239;75;102;7;3;9;1
14583;161;49;24;6;3;5;1
14584;254;85;30;26;1;37;1
14585;83;93;44;24;1;47;2
14586;107;84;292;25;2;48;2
14587;44;21;232;22;2;48;3
14588;111;6;7;35;1;42;1
14589;49;28;162;11;2;7;2
14590;202;48;150;47;1;32;3
14591;278;6;311;13;1;12;3
14592;256;63;283;34;2;29;1
14593;218;60;352;27;2;49;2
14594;125;28;229;12;2;29;1
14595;66;97;104;2;1;27;2
14596;245;16;366;44;3;48;2
14597;123;69;241;16;1;45;1
14598;219;67;204;16;2;44;2
14599;39;92;80;44;3;35;1
14600;156;59;180;25;2;24;3
14601;240;8;93;40;3;17;2
14602;248;16;116;17;1;42;1
14603;280;74;230;38;3;15;2
14604;38;30;304;39;1;44;2
14605;139;55;327;12;2;26;2
14606;263;82;258;20;2;36;2
14607;289;93;171;10;1;25;3
14608;105;36;181;10;1;14;2
14609;4;26;76;31;2;13;3
14610;20;29;220;27;2;49;1
14611;82;24;252;19;1;44;1
14612;299;81;213;30;1;15;2
14613;257;18;86;9;2;46;1
14614;268;4;320;38;3;21;1
14615;198;23;222;8;2;43;2
14616;62;32;158;44;2;27;1
14617;66;29;26;35;3;15;1
14618;36;57;264;30;2;10;3
14619;237;85;229;7;1;23;2
14620;88;63;298;20;3;34;1
14621;137;62;85;20;3;39;3
14622;285;82;264;41;3;48;3
14623;152;85;146;30;1;40;1
14624;161;53;195;18;3;9;3
14625;230;17;24;32;3;15;2
14626;85;3;25;9;1;14;3
14627;193;61;340;19;2;41;1
14628;85;32;192;34;1;15;3
14629;226;35;271;38;3;50;2
14630;64;78;260;43;1;19;3
14631;241;57;78;28;3;10;3
14632;53;15;315;32;1;38;3
14633;146;21;226;6;2;42;1
14634;13;89;144;4;3;36;2
14635;299;50;151;8;1;29;3
14636;143;49;72;22;3;46;2
14637;3;93;19;8;3;36;2
14638;150;53;310;39;3;10;3
14639;40;14;248;21;3;12;3
14640;208;58;224;3;1;5;3
14641;138;17;333;37;3;26;2
14642;298;66;207;17;1;11;3
